Country,Year,Happiness index,GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Country code,Inflation rate,Adult education,Housing prices,Trust in government,Self-employment rate,Poverty rate,Unemployed youth rate,Households overcrowding,Internet access,Home access to computers,Unemployment benefits,Average wage,Health spending,Happy country
Switzerland,2015,7.572136878967285,11.099858283996582,0.9383337497711182,73.19999694824219,0.9278024435043335,0.10892389714717865,0.20953351259231567,0.8085290789604187,0.16575907170772552,CHE,-10.55654,12.704829,100.0,78.7730009339302,16.4266,0.095,8.1204834,5.41145280003548,90.62,90.25,71.0,65909.5771392198,11.008,1
Turkey,2015,5.51446533203125,10.166447639465332,0.8512246012687683,65.5999984741211,0.6531967520713806,-0.016285767778754234,0.8060762286186218,0.4602455198764801,0.3822909891605377,TUR,-1.938833,63.007553,100.0,48.6084640531312,30.5569,0.253,18.677607,11.405780157246307,69.5445,50.5579,0.0,40640.148718197495,4.117,1
United Kingdom,2015,6.869248867034912,10.65654468536377,0.9487106800079346,71.37999725341797,0.899774432182312,0.33604228496551514,0.43759530782699585,0.8444980978965759,0.17390841245651245,GBR,11.88341,23.167467,84.8325,46.7890020286282,19.878318357723604,0.102,9.5078344,3.39998789131641,82.701,84.5598,20.0,46035.8518125816,9.848,0
United States,2015,6.863946914672852,10.97739315032959,0.9035710692405701,68.5999984741211,0.8487534523010254,0.21945954859256744,0.6975426077842712,0.8139076232910156,0.2746877670288086,USA,-16.7041,10.457861,100.0,34.6936462814797,7.483832,0.199,8.9990396,4.20236624777317,73.37,72.03,9.0,63844.5557683489,16.524,0
Australia,2016,7.250080108642578,10.791088104248047,0.9423342347145081,73.0,0.9223157167434692,0.23855794966220856,0.39854511618614197,0.7908682823181152,0.23608578741550446,AUS,-3.300958,20.067352,105.5,45.2731750058896,11.719,0.125,5.5231562,11.405780157246307,86.11,82.44,32.0,53724.0891622131,9.248,0
Austria,2016,7.076447010040283,10.881152153015137,0.9281103014945984,72.0999984741211,0.9003051519393921,0.09889271855354309,0.5574796199798584,0.7982629537582397,0.16446903347969055,AUT,-7.295769,15.351305,100.0,45.4789863460126,15.32502,0.096,5.7313957,11.3668158650398,82.416,82.1364,51.0,52686.0439604668,10.368,0
Brazil,2016,7.14028263092041,9.667767524719238,0.9104217290878296,65.27999877929688,0.7848149538040161,-0.09468238055706024,0.7069541811943054,0.8176620602607727,0.2756677567958832,BRA,11.1559,53.588863,98.2689731216581,33.3725799979902,34.03716,0.3,15.684669,11.405780157246307,43.3,48.7,42.07643312101911,40640.148718197495,7.977,1
Canada,2016,7.304257869720459,10.775054931640625,0.9178363084793091,72.83999633789062,0.9388976097106934,0.2698579430580139,0.44173532724380493,0.8334038853645325,0.25860241055488586,CAN,3.528736,10.011459,94.8840911924655,51.6953607599081,9.376606,0.15,7.0230107,0.654061091181972,84.9,84.3,29.0,52556.8981599616,10.249,0
Chile,2016,6.526334762573242,9.980472564697266,0.8190788626670837,69.04000091552734,0.7007341384887695,0.11165982484817505,0.7527555227279663,0.8037434816360474,0.3168761730194092,CHL,12.69324,42.320229,64.4897499999999,32.2867343221981,25.25447,0.253,16.130678,9.82161909341812,30.0,43.9,25.0,25384.2451378458,6.772,1
Colombia,2016,6.271604537963867,9.350991249084473,0.8859266042709351,65.58000183105469,0.7571007013320923,-0.054762084037065506,0.8371434807777405,0.8426292538642883,0.27313148975372314,COL,4.201045,48.033009,60.446,55.174941548805,54.58863,0.15151481481481477,18.518538,11.405780157246307,22.50139788,14.93281006,42.07643312101911,40640.148718197495,1.317,1
Costa Rica,2016,7.614928722381592,9.639322280883789,0.8997816443443298,69.76000213623047,0.8860610723495483,0.06529057770967484,0.7865591049194336,0.8762059211730957,0.21702422201633453,CRI,3.1273992436044358,61.093235,75.8464342268741,53.2538589849129,23.6329,0.27,17.710274,11.405780157246307,18.65049841,38.00768838,42.07643312101911,40640.148718197495,2.075,0
Czech Republic,2016,6.483729839324951,10.446137428283691,0.8779152035713196,68.66000366210938,0.8004209995269775,-0.16794578731060028,0.8968806862831116,0.6784069538116455,0.23522056639194489,CZE,-3.672866,6.8099089,96.1750000000001,33.9732811212868,21.93496,0.102,3.241015,15.2037367224693,77.9899,73.8672,16.0,24920.5383274656,7.597,0
Denmark,2016,7.514424800872803,10.87840461730957,0.9597012996673584,71.5,0.9414364099502563,0.22208371758460999,0.19101639091968536,0.8292174935340881,0.21757757663726807,DNK,-6.79888,20.280628,100.0,57.9888642484797,11.86558,0.029,4.3792877,8.22071507573128,91.74,92.2751,84.0,56959.8436897856,10.227,0
Estonia,2016,5.367445945739746,10.298781394958496,0.9007217884063721,67.4800033569336,0.7535586953163147,-0.20079107582569122,0.7263563871383667,0.7022555470466614,0.19901816546916962,EST,5.711448,9.4806528,82.2932942667643,26.0637570269382,19.878318357723604,0.141,4.6260791,14.1817331314087,79.3059,78.9933,45.0,22326.7107882809,5.978,1
Finland,2016,7.384571075439453,10.713906288146973,0.9520165324211121,71.36000061035156,0.9330439567565918,-0.0007837158045731485,0.2654798924922943,0.7841095924377441,0.19881388545036316,FIN,-1.735038,13.493114,99.99225,46.8558861843762,18.44372,0.036,5.5233388,9.26182195544243,89.8264,88.7494,59.0,44837.4445180097,9.781,0
France,2016,6.665903568267822,10.726807594299316,0.9214630722999573,73.80000305175781,0.8163772225379944,-0.13787530362606049,0.5817753076553345,0.7673134207725525,0.2824513614177704,FRA,9.543289,20.640024,107.15,38.0547431018663,11.66428,0.117,6.8363037,6.38396292924881,88.5629,84.125,67.0,46866.5200153424,11.198,0
Germany,2016,7.118364334106445,10.890422821044922,0.9197631478309631,72.19999694824219,0.8768875002861023,0.033948469907045364,0.4956739544868469,0.7802804112434387,0.24321457743644714,DEU,4.607358,13.324821,121.680804202011,59.2990586555584,12.17333,0.111,3.3796914,6.14942125976086,94.3939,92.8656,59.0,53220.549493405,11.45,0
Greece,2016,5.409289360046387,10.299304008483887,0.7935007810592651,72.4000015258789,0.5644556879997253,-0.33504024147987366,0.8603023886680603,0.6656990647315979,0.2550065815448761,GRC,3.21657,26.630527,98.379,15.7048653991274,37.08267,0.139,8.1153069,17.9696246981621,76.4933,70.5005,38.0,26680.2868759527,7.959,0
Hungary,2016,6.065038681030273,10.29313850402832,0.8767475485801697,67.19999694824219,0.6611659526824951,-0.1393183469772339,0.886361300945282,0.7351842522621155,0.180921271443367,HUN,3.818279,15.97375,127.24,37.7770498769594,12.05866,0.099,5.4025397,26.8814921379089,82.3511,79.6748,16.0,22586.13445313,6.756,1
India,2016,5.1458330154418945,8.219663619995117,0.6835931539535522,56.560001373291016,0.7558396458625793,-0.07190568000078201,0.8911884427070618,0.674159824848175,0.25931546092033386,IND,8.349267,71.298172,37.1092499979491,42.72276501723255,19.878318357723604,0.236,8.244254448766613,11.405780157246307,73.11678015923827,72.59778242320324,42.07643312101911,40640.148718197495,3.625,0
Ireland,2016,7.568029880523682,10.928620338439941,0.9825217127799988,70.81999969482422,0.8941087126731873,0.3219449818134308,0.4869946539402008,0.8753836154937744,0.14775924384593964,IRL,8.801407,30.546635,151.4,33.2579368160728,23.87206,0.118,8.4878063,2.23791506141424,63.0467,70.3481,40.0,46006.7541244281,9.109,0
Israel,2016,7.43314790725708,10.489278793334961,0.8926965594291687,72.45999908447266,0.7222692370414734,0.1408669501543045,0.8912953734397888,0.7379072308540344,0.3844750225543976,ISR,8.605934,16.986902,78.8795000000001,27.1090533365648,16.47671,0.238,24.184534,11.405780157246307,70.30230145,78.2,25.0,33753.9496079948,6.991,0
Italy,2016,6.05708646774292,10.671329498291016,0.9133093357086182,72.83999633789062,0.56773841381073,-0.017810987308621407,0.9334609508514404,0.6583942770957947,0.26556792855262756,ITA,11.3163,43.971539,119.7,25.9559683178087,29.72936,0.178,11.387149,16.7214170098305,61.5733,66.1957,0.0,40534.4044387933,8.774,0
Japan,2016,6.26279354095459,10.532456398010254,0.9167037010192871,73.9800033569336,0.8143964409828186,-0.05178844556212425,0.7337989807128906,0.7757174372673035,0.1810554713010788,JPN,5.838997,46.364063,95.42075,23.1063634833865,11.92635,0.14,4.8096237,1.73792149871588,67.1,80.0,39.0,38699.6924564557,10.617,1
Japan,2016,6.1179633140563965,10.579547882080078,0.8872491121292114,75.19999694824219,0.806036114692688,-0.2587452828884125,0.6086985468864441,0.7424694299697876,0.18646100163459778,JPN,-4.234739,52.67799,108.614500000378,42.337998467072,11.2714,0.14,3.699199,1.64383556693792,67.1,69.1,35.0,38514.8650629664,11.037,0
Latvia,2016,5.901154041290283,10.30701732635498,0.9132763147354126,66.80000305175781,0.608207643032074,-0.21232925355434418,0.7989492416381836,0.5852332711219788,0.1918705552816391,LVA,7.158182,12.368318,129.3,19.7162297606406,11.51065,0.105,2.8844075,34.2069059610367,81.5769,77.3898,11.0,27106.5668664325,2.426,0
Lithuania,2016,6.272940635681152,10.428842544555664,0.9263166189193726,66.69999694824219,0.7493073344230652,-0.1735612004995346,0.7897098660469055,0.6076131463050842,0.19511882960796356,LTU,3.992812,7.1719623,114.7975,32.1247271514443,12.00915,0.184,2.312772,15.23796916008,74.9651,73.0092,22.0,26382.371107254,2.11,1
Mexico,2016,6.525378227233887,9.825010299682617,0.8788056373596191,66.31999969482422,0.6704303622245789,-0.09463541954755783,0.7466810345649719,0.8157212138175964,0.24849776923656464,MEX,3.852577,70.421989,66.7570831072921,37.1986281216122,33.99402,0.227,16.743462,35.657012462616,12.0,22.12,42.07643312101911,17523.0926176875,5.766,1
Netherlands,2016,7.501875877380371,10.864328384399414,0.9565368890762329,71.4000015258789,0.9214482307434082,0.34934568405151367,0.3985918462276459,0.853233814239502,0.20607930421829224,NLD,-0.6623287,27.026423,111.428,63.6186313994424,18.13041,0.092,3.0643513,2.11842432618141,90.8921,91.9733,72.0,57959.4520914233,10.155,0
Netherlands,2016,7.504447937011719,10.900500297546387,0.9439561367034912,72.5,0.9345226287841797,0.15129804611206055,0.2806045114994049,0.7839906215667725,0.2465113252401352,NLD,-9.327916,18.97662,142.760500000066,78.0745963024676,20.32846,0.104,3.9141414,4.33706231415272,96.9534,97.6108,68.0,58827.5035366225,11.218,0
New Zealand,2016,7.370285987854004,10.660435676574707,0.953862726688385,73.19999694824219,0.9493001699447632,0.11982706934213638,0.20658022165298462,0.8453626036643982,0.16795144975185394,NZL,7.524599,19.542797,125.965685085787,64.2461247353497,21.41396,0.141,5.0890584,0.821102864051628,80.0,78.0,33.0,44120.764648889,9.024,1
Norway,2016,7.290032386779785,11.042160034179688,0.9559799432754517,73.4000015258789,0.9645611047744751,0.07514853775501251,0.2710832953453064,0.823093831539154,0.2160339206457138,NOR,-20.63729,17.518663,121.400000007763,82.9234210846933,6.454135,0.079,3.0371938,7.34085440635681,96.1982,94.9057,68.0,55779.8295229485,11.344,0
Poland,2016,6.139455318450928,10.371203422546387,0.9531717300415039,70.0999984741211,0.7674286961555481,-0.006559355650097132,0.7868736386299133,0.759842574596405,0.32893791794776917,POL,-0.5916666,6.7551556,135.335000002664,27.3116610310921,24.32851,0.074,2.7666545,29.3557792901993,90.3839,81.7769,30.0,32527.0516416767,7.15,0
Portugal,2016,5.919822692871094,10.434499740600586,0.8871132731437683,72.4000015258789,0.8774042129516602,-0.26136642694473267,0.879727840423584,0.6791041493415833,0.31799474358558655,PRT,4.682087,50.189827,129.0325,52.0630661559634,20.67349,0.122,3.9669383,5.13937436044216,79.4251,71.4912,75.0,27263.3186320833,9.413,1
Russia,2016,5.854945659637451,10.14913272857666,0.9109273552894592,63.5,0.7136062979698181,-0.18124747276306152,0.9254627227783203,0.636298656463623,0.1424972265958786,RUS,5.764262,6.0239758,102.8555,58.4303801348702,8.55549,0.196,5.7969513,11.405780157246307,73.11678015923827,72.59778242320324,27.0,40640.148718197495,5.29,1
Slovenia,2016,5.830160617828369,10.410268783569336,0.9186966419219971,68.9000015258789,0.8959566354751587,-0.018933460116386414,0.8036341667175293,0.6407132744789124,0.30311745405197144,SVN,-3.487414,16.713486,117.055,33.1916298884213,19.02945,0.08,2.5281603,29.3475091457367,63.9361,71.2161,36.0,35926.5793703328,8.541,0
South Africa,2016,4.65242862701416,9.42966365814209,0.9170560240745544,50.5,0.7389059662818909,-0.20223142206668854,0.7906289100646973,0.7937400937080383,0.1237533763051033,ZAF,15.38567,57.293068,75.7070607323482,59.3964451264434,19.878318357723604,0.272,14.160798,11.405780157246307,73.11678015923827,72.59778242320324,42.07643312101911,40640.148718197495,7.415,1
South Korea,2016,5.767275810241699,10.3610258102417,0.8267123103141785,70.5,0.6558279991149902,-0.05928772687911987,0.8027531504631042,0.6897879242897034,0.22640208899974823,KOR,2.810309,21.798021,82.5790388190656,32.4226994611414,32.13217,0.175,8.244254448766613,11.6814434528351,94.13277834,80.4474333,21.0,35425.00428861,5.115,0
South Korea,2016,5.9028167724609375,10.661044120788574,0.7831608653068542,73.9000015258789,0.706032395362854,-0.05529502034187317,0.7176961302757263,0.684407114982605,0.2359665185213089,KOR,-2.597193,11.27041,103.968278091012,37.6757588549017,26.56362,0.167,8.244254448766613,5.22164106369019,99.68928795,71.74420913,22.0,42296.7501308016,8.164,1
Spain,2016,6.457449436187744,10.618477821350098,0.9490134716033936,74.69999694824219,0.7779667377471924,-0.048638924956321716,0.7303376197814941,0.6633128523826599,0.315518319606781,ESP,-1.237751,38.685894,124.71518821203,36.7785864601752,19.00051,0.209,7.7757311,3.01369410008192,91.4376,78.385,54.0,39054.6761544944,9.132,0
Sweden,2016,7.4340105056762695,10.803651809692383,0.9156480431556702,72.13999938964844,0.9359105229377747,0.1588800996541977,0.3244815468788147,0.8292840123176575,0.18442030251026154,SWE,-1.846099,11.829718,80.7849999999999,57.98550545138,14.55015,0.09,4.0550199,13.3909404277802,92.5885,91.8984,63.0,43552.2269056241,10.905,0
Switzerland,2016,7.45851993560791,11.106019020080566,0.9276282787322998,73.5,0.9339470863342285,0.08844253420829773,0.30156296491622925,0.7794708013534546,0.2063167244195938,CHE,-3.409945,12.564119,101.629245926885,79.8536703227829,16.85092,0.109,8.1204834,5.58588206768036,90.62,90.25,71.0,65453.3642124618,11.3,1
Turkey,2016,5.326221942901611,10.181467056274414,0.8799946308135986,66.0,0.644146740436554,-0.06502895802259445,0.7637065649032593,0.4651506543159485,0.38996294140815735,TUR,2.696053,61.486542,113.6155,58.3728229904672,30.64762,0.253,18.399616,11.405780157246307,76.3445,50.5579,0.0,40640.148718197495,4.285,1
United Kingdom,2016,6.880784034729004,10.66427230834961,0.9345749616622925,71.45999908447266,0.8889704942703247,0.37128815054893494,0.4251699149608612,0.8444522023200989,0.1842445284128189,GBR,5.01002,21.91477,85.166,42.1262171791992,19.878318357723604,0.104,9.5881748,5.07083646953106,86.796,87.2189,20.0,45454.71128928,9.914,0
United States,2016,6.803599834442139,10.985776901245117,0.8967512845993042,68.5,0.7578930854797363,0.14404797554016113,0.7389195561408997,0.8056735396385193,0.264203816652298,USA,-6.584728,9.8527498,105.637314876312,29.7205661181863,7.466977,0.209,8.5335207,4.24419529736042,73.37,72.03,9.0,63941.8570447087,16.844,0
Australia,2017,7.25703763961792,10.797643661499023,0.9499578475952148,73.30000305175781,0.9105501770973206,0.3173295855522156,0.41134652495384216,0.7800788879394531,0.22536097466945648,AUS,9.434053,19.012659,114.30825,45.3406962891371,11.61789,0.125,5.4119105,11.405780157246307,86.11,82.44,31.0,53437.0587542119,9.267,0
Austria,2017,7.04807186126709,10.890950202941895,0.9263185858726501,72.4000015258789,0.88851398229599,0.07974882423877716,0.5236409902572632,0.7559025883674622,0.19742384552955627,AUT,-4.433333,15.471591,108.5325,43.2638218460391,15.09913,0.115,5.4698844,11.3846279680729,85.0929,82.1364,51.0,53169.9778598907,10.352,0
Belgium,2017,7.116590976715088,10.788537979125977,0.9229770302772522,70.44000244140625,0.8870267271995544,0.006972689647227526,0.6518005132675171,0.8131226897239685,0.24179792404174805,BEL,20.47375,30.423817,89.60525,33.6516478821503,17.01362,0.092,5.4732242,3.69981303811073,63.6276,70.0005,77.0,53452.9296076202,9.63,0
Brazil,2017,6.980998992919922,9.664237022399902,0.8983164429664612,65.54000091552734,0.7138143181800842,-0.11517127603292465,0.7103034257888794,0.7882299423217773,0.27354052662849426,BRA,7.517608,52.637005,99.134486560829,35.522868728624,34.23743,0.3,15.773277,11.405780157246307,49.6,50.5,42.07643312101911,40640.148718197495,8.396,1
Canada,2017,7.4127726554870605,10.774161338806152,0.9390670657157898,73.0,0.9314689636230469,0.25282102823257446,0.42715224623680115,0.845327615737915,0.28628021478652954,CAN,-9.569909,9.5978909,100.0,64.4104144291728,9.121463,0.171,6.7771816,0.654061091181972,86.9,84.5,30.0,52967.5915201242,10.733,0
Chile,2017,6.599128723144531,10.022662162780762,0.8552355766296387,69.18000030517578,0.7336109280586243,0.19519315659999847,0.7821174263954163,0.8153911828994751,0.2875921130180359,CHL,-0.4689199,42.320229,70.54075,34.3267785265257,23.91514,0.253,16.130678,9.82161909341812,60.53127531,68.27844113,25.0,26201.0089427572,7.021,1
Colombia,2017,6.408113479614258,9.384450912475586,0.8929926753044128,65.69999694824219,0.8161211013793945,-0.04953153431415558,0.8145244717597961,0.8306261301040649,0.26465916633605957,COL,2.271183,48.033009,65.03325,55.174941548805,55.34069,0.15151481481481477,18.518538,11.405780157246307,26.03714166,19.23383476,42.07643312101911,40640.148718197495,1.202,1
Costa Rica,2017,7.271053791046143,9.675203323364258,0.9151412844657898,69.69999694824219,0.8810296058654785,0.04745413362979889,0.7625872492790222,0.8862870931625366,0.22124125063419342,CRI,3.1273992436044358,63.147984,80.8763008466475,53.2538589849129,23.6329,0.27,17.710274,11.405780157246307,24.06109199,41.27215501,42.07643312101911,40640.148718197495,2.038,0
Czech Republic,2017,6.608017444610596,10.495902061462402,0.9113625884056091,68.80000305175781,0.8084841966629028,-0.14585736393928528,0.886467456817627,0.7507738471031189,0.20608052611351013,CZE,-3.04548,6.841207,100.0,43.5425873134496,20.88235,0.104,3.0411708,13.6962726712227,78.9753,78.9377,15.0,25660.2261687109,7.196,0
Denmark,2017,7.5577826499938965,10.902544021606445,0.9544515013694763,71.80000305175781,0.9482305645942688,0.13780741393566132,0.2098933756351471,0.8361157178878784,0.20758342742919922,DNK,-3.475677,19.726067,104.72651181628,46.7660707808524,11.57252,0.037,3.0148408,7.76178389787674,94.3436,92.2751,85.0,57043.3903425065,10.145,0
